@RELATION HeaderDataClassification

@ATTRIBUTE CellNum		NUMERIC
@ATTRIBUTE AvgCellLen		NUMERIC
@ATTRIBUTE CharNum		NUMERIC
@ATTRIBUTE DigitChRatio		NUMERIC
@ATTRIBUTE AlphaChRatio		NUMERIC
@ATTRIBUTE SymbolChRatio	NUMERIC
@ATTRIBUTE FontSize		NUMERIC
@ATTRIBUTE FontBold		NUMERIC
@ATTRIBUTE FontItalic		NUMERIC
@ATTRIBUTE NumCellRatio		NUMERIC
@ATTRIBUTE CellNumRatio		NUMERIC
@ATTRIBUTE class	{HeaderDataClassification-0, HeaderDataClassification-1}

@DATA
68,	28,	1964,	0.22,	0.00,	0.14,	8.08,	0.0,	0.0,	0.0,	0.0,	HeaderDataClassification-0
68,	31,	2162,	0.0,	0.09,	4.62,	8.08,	0.0,	0.0,	0.01,	0.0,	HeaderDataClassification-0
3,	5,	17,	0.0,	1.0,	0.0,	7.97,	0.0,	0.0,	0.0,	0.53,	HeaderDataClassification-1
10,	3,	38,	0.36,	0.18,	0.0,	8.76,	0.0,	0.0,	0.9,	0.39,	HeaderDataClassification-0
23,	8,	185,	0.59,	0.07,	0.12,	8.35,	0.0,	0.0,	0.52,	0.0,	HeaderDataClassification-0
23,	22,	513,	0.40,	0.04,	0.18,	8.33,	0.0,	0.0,	0.0,	0.0,	HeaderDataClassification-0
23,	33,	764,	0.18,	0.02,	0.12,	8.33,	0.0,	0.0,	0.0,	0.0,	HeaderDataClassification-0
23,	36,	837,	0.0,	0.08,	0.00,	8.33,	0.0,	0.0,	0.0,	0.0,	HeaderDataClassification-0
4,	6,	24,	0.0,	1.0,	0.0,	7.97,	0.0,	0.0,	0.0,	0.0,	HeaderDataClassification-1
4,	11,	44,	0.18,	0.27,	0.0,	9.96,	0.0,	0.0,	0.75,	0.27,	HeaderDataClassification-0
7,	12,	90,	0.26,	0.06,	0.17,	9.39,	0.0,	0.0,	0.0,	0.0,	HeaderDataClassification-0
7,	19,	138,	0.18,	0.04,	0.11,	9.31,	0.0,	0.0,	0.0,	0.0,	HeaderDataClassification-0
7,	26,	186,	0.13,	0.03,	0.08,	9.30,	0.0,	0.0,	0.0,	0.0,	HeaderDataClassification-0
11,	5,	59,	0.01,	0.98,	0.0,	7.97,	0.0,	0.0,	0.09,	0.0,	HeaderDataClassification-1
11,	9,	105,	0.25,	0.09,	0.08,	8.69,	0.0,	0.0,	0.81,	0.0,	HeaderDataClassification-0
11,	13,	143,	0.12,	0.05,	0.08,	8.76,	0.0,	0.0,	0.81,	0.0,	HeaderDataClassification-0
11,	17,	192,	0.14,	0.06,	0.04,	8.76,	0.0,	0.0,	0.81,	0.0,	HeaderDataClassification-0
11,	21,	231,	0.07,	0.03,	0.05,	8.76,	0.0,	0.0,	0.72,	0.0,	HeaderDataClassification-0
11,	25,	275,	0.09,	0.02,	0.03,	8.76,	0.0,	0.0,	0.81,	0.0,	HeaderDataClassification-0
5,	16,	84,	0.0,	0.86,	0.13,	1.0,	0.0,	0.0,	0.0,	0.11,	HeaderDataClassification-1
4,	27,	111,	0.09,	0.07,	0.07,	1.25,	0.0,	0.0,	0.25,	0.0,	HeaderDataClassification-0
4,	34,	139,	0.09,	0.05,	0.05,	1.31,	0.0,	0.0,	0.25,	0.0,	HeaderDataClassification-0
6,	13,	79,	0.11,	0.67,	0.21,	1.0,	0.0,	0.0,	0.0,	0.07,	HeaderDataClassification-1
7,	15,	108,	0.01,	0.23,	0.01,	1.14,	0.0,	0.0,	0.0,	0.0,	HeaderDataClassification-0
7,	18,	132,	0.0,	0.17,	0.00,	1.16,	0.0,	0.0,	0.0,	0.0,	HeaderDataClassification-0
7,	24,	172,	0.0,	0.22,	0.00,	1.16,	0.0,	0.0,	0.0,	0.0,	HeaderDataClassification-0
7,	30,	216,	0.0,	0.20,	0.0,	1.16,	0.0,	0.0,	0.0,	0.0,	HeaderDataClassification-0
7,	37,	262,	0.0,	0.15,	0.01,	1.16,	0.0,	0.0,	0.14,	0.0,	HeaderDataClassification-0
7,	44,	309,	0.0,	0.15,	0.0,	1.16,	0.0,	0.0,	0.0,	0.0,	HeaderDataClassification-0
4,	13,	52,	0.0,	0.92,	0.07,	10.9,	0.0,	0.0,	0.0,	0.11,	HeaderDataClassification-1
5,	16,	82,	0.19,	0.12,	0.04,	13.0,	0.0,	0.0,	0.8,	0.25,	HeaderDataClassification-0
3,	31,	93,	0.08,	0.0,	0.03,	15.2,	0.0,	0.0,	1.0,	0.25,	HeaderDataClassification-0
5,	24,	124,	0.12,	0.08,	0.03,	13.9,	0.0,	0.0,	0.8,	0.0,	HeaderDataClassification-0
5,	30,	154,	0.09,	0.07,	0.02,	13.7,	0.0,	0.0,	0.8,	0.0,	HeaderDataClassification-0
5,	35,	178,	0.07,	0.04,	0.01,	13.6,	0.0,	0.0,	0.8,	0.0,	HeaderDataClassification-0
5,	39,	196,	0.03,	0.05,	0.0,	13.6,	0.0,	0.0,	0.8,	0.0,	HeaderDataClassification-0
1,	1,	1,	1.0,	0.0,	0.0,	1.0,	1.0,	0.0,	1.0,	0.81,	HeaderDataClassification-1
10,	11,	114,	0.0,	0.92,	0.07,	1.1,	0.1,	0.0,	0.0,	0.05,	HeaderDataClassification-0
9,	16,	152,	0.13,	0.09,	0.01,	1.12,	0.0,	0.0,	0.88,	0.05,	HeaderDataClassification-0
10,	18,	187,	0.0,	0.89,	0.10,	1.0,	0.0,	0.0,	0.0,	0.05,	HeaderDataClassification-1
9,	25,	232,	0.15,	0.0,	0.03,	1.11,	0.0,	0.0,	1.0,	0.0,	HeaderDataClassification-0
9,	28,	257,	0.05,	0.0,	0.03,	1.12,	0.0,	0.0,	0.88,	0.0,	HeaderDataClassification-0
6,	3,	21,	0.47,	0.47,	0.04,	1.0,	0.0,	0.0,	0.66,	0.0,	HeaderDataClassification-1
6,	9,	58,	0.27,	0.29,	0.06,	1.16,	0.0,	0.0,	0.66,	0.0,	HeaderDataClassification-0
6,	15,	95,	0.16,	0.17,	0.04,	1.19,	0.0,	0.0,	0.66,	0.0,	HeaderDataClassification-0
6,	21,	127,	0.12,	0.09,	0.03,	1.19,	0.0,	0.0,	0.66,	0.0,	HeaderDataClassification-0
6,	29,	176,	0.08,	0.13,	0.06,	1.19,	0.0,	0.0,	0.66,	0.0,	HeaderDataClassification-0
3,	9,	27,	0.0,	1.0,	0.0,	1.0,	0.0,	0.0,	0.0,	0.14,	HeaderDataClassification-1
4,	17,	68,	0.08,	0.38,	0.13,	1.25,	0.0,	0.0,	0.5,	0.0,	HeaderDataClassification-0
4,	20,	82,	0.07,	0.07,	0.02,	1.31,	0.0,	0.0,	0.5,	0.0,	HeaderDataClassification-0
4,	30,	122,	0.04,	0.20,	0.07,	1.32,	0.0,	0.0,	0.5,	0.0,	HeaderDataClassification-0
4,	34,	136,	0.04,	0.04,	0.01,	1.33,	0.0,	0.0,	0.5,	0.0,	HeaderDataClassification-0
8,	2,	23,	0.30,	0.56,	0.13,	8.96,	0.0,	0.0,	0.87,	0.0,	HeaderDataClassification-1
8,	5,	43,	0.27,	0.16,	0.02,	10.0,	0.0,	0.0,	0.87,	0.05,	HeaderDataClassification-0
9,	7,	69,	0.21,	0.11,	0.04,	10.0,	0.0,	0.0,	0.77,	0.0,	HeaderDataClassification-0
9,	10,	95,	0.15,	0.08,	0.03,	10.0,	0.0,	0.0,	0.77,	0.0,	HeaderDataClassification-0
9,	13,	122,	0.13,	0.06,	0.02,	10.0,	0.0,	0.0,	0.77,	0.05,	HeaderDataClassification-0
8,	18,	146,	0.10,	0.04,	0.00,	10.2,	0.0,	0.0,	0.87,	0.05,	HeaderDataClassification-0
24,	13,	313,	0.04,	0.52,	0.43,	6.77,	0.25,	0.25,	0.0,	0.23,	HeaderDataClassification-1
15,	33,	502,	0.0,	0.25,	0.12,	7.22,	0.0,	0.0,	0.0,	0.0,	HeaderDataClassification-0
15,	37,	569,	0.03,	0.01,	0.06,	7.25,	0.0,	0.0,	0.6,	0.0,	HeaderDataClassification-0
4,	7,	29,	0.0,	1.0,	0.0,	7.97,	0.0,	0.0,	0.0,	0.0,	HeaderDataClassification-1
4,	13,	53,	0.20,	0.13,	0.11,	9.96,	0.0,	0.0,	0.0,	0.0,	HeaderDataClassification-0
4,	18,	72,	0.13,	0.08,	0.04,	10.4,	0.0,	0.0,	0.75,	0.0,	HeaderDataClassification-0
4,	24,	97,	0.18,	0.03,	0.04,	10.5,	0.0,	0.0,	0.5,	0.0,	HeaderDataClassification-0
4,	30,	123,	0.10,	0.07,	0.03,	10.6,	0.0,	0.0,	0.75,	0.0,	HeaderDataClassification-0
4,	7,	29,	0.0,	1.0,	0.0,	7.97,	0.0,	0.0,	0.0,	0.0,	HeaderDataClassification-1
4,	12,	48,	0.25,	0.10,	0.04,	9.96,	0.0,	0.0,	0.75,	0.0,	HeaderDataClassification-0
4,	15,	61,	0.14,	0.03,	0.03,	10.4,	0.0,	0.0,	0.75,	0.0,	HeaderDataClassification-0
4,	18,	74,	0.12,	0.02,	0.02,	10.5,	0.0,	0.0,	0.75,	0.0,	HeaderDataClassification-0
4,	22,	91,	0.13,	0.02,	0.03,	10.6,	0.0,	0.0,	0.75,	0.0,	HeaderDataClassification-0
19,	6,	125,	0.00,	0.96,	0.02,	8.96,	0.0,	0.0,	0.0,	0.0,	HeaderDataClassification-1
19,	13,	258,	0.0,	0.51,	0.0,	9.43,	0.0,	0.0,	0.0,	0.0,	HeaderDataClassification-0
19,	20,	380,	0.15,	0.02,	0.14,	9.46,	0.0,	0.0,	0.0,	0.0,	HeaderDataClassification-0
19,	25,	489,	0.10,	0.00,	0.10,	9.46,	0.0,	0.0,	0.0,	0.0,	HeaderDataClassification-0
5,	9,	46,	0.0,	0.93,	0.06,	8.96,	0.0,	0.0,	0.0,	0.0,	HeaderDataClassification-1
5,	14,	74,	0.16,	0.16,	0.05,	10.7,	0.0,	0.0,	0.0,	0.0,	HeaderDataClassification-0
5,	19,	98,	0.06,	0.14,	0.04,	11.1,	0.0,	0.0,	0.0,	0.0,	HeaderDataClassification-0
5,	25,	128,	0.10,	0.07,	0.04,	11.1,	0.0,	0.0,	0.0,	0.0,	HeaderDataClassification-0
7,	9,	63,	0.06,	0.82,	0.11,	1.0,	0.0,	0.0,	0.14,	0.07,	HeaderDataClassification-1
6,	17,	103,	0.23,	0.10,	0.04,	1.16,	0.0,	0.0,	0.83,	0.07,	HeaderDataClassification-0
7,	21,	150,	0.16,	0.12,	0.03,	1.16,	0.0,	0.0,	0.71,	0.0,	HeaderDataClassification-0
7,	34,	240,	0.16,	0.07,	0.13,	1.16,	0.0,	0.0,	0.0,	0.0,	HeaderDataClassification-0
7,	45,	321,	0.09,	0.05,	0.09,	1.16,	0.0,	0.0,	0.0,	0.0,	HeaderDataClassification-0
7,	53,	371,	0.07,	0.04,	0.01,	1.16,	0.0,	0.0,	0.57,	0.0,	HeaderDataClassification-0
7,	65,	458,	0.07,	0.04,	0.06,	1.16,	0.0,	0.0,	0.0,	0.0,	HeaderDataClassification-0
3,	8,	25,	0.0,	1.0,	0.0,	9.96,	1.0,	0.0,	0.0,	0.0,	HeaderDataClassification-1
3,	49,	147,	0.0,	0.70,	0.12,	13.2,	0.33,	0.33,	0.0,	0.0,	HeaderDataClassification-0
3,	53,	160,	0.01,	0.05,	0.01,	14.3,	0.33,	0.33,	0.0,	0.0,	HeaderDataClassification-0
4,	8,	33,	0.0,	1.0,	0.0,	9.0,	1.0,	0.0,	0.0,	0.33,	HeaderDataClassification-1
2,	21,	42,	0.02,	0.19,	0.0,	13.5,	0.5,	0.0,	0.5,	0.33,	HeaderDataClassification-0
4,	15,	61,	0.14,	0.13,	0.03,	12.3,	0.25,	0.0,	0.75,	0.11,	HeaderDataClassification-0
5,	17,	85,	0.15,	0.09,	0.03,	11.4,	0.2,	0.0,	0.8,	0.09,	HeaderDataClassification-0
6,	19,	114,	0.14,	0.07,	0.03,	10.9,	0.16,	0.0,	0.83,	0.07,	HeaderDataClassification-0
7,	21,	148,	0.14,	0.05,	0.03,	10.5,	0.14,	0.0,	0.85,	0.06,	HeaderDataClassification-0
8,	23,	188,	0.13,	0.04,	0.03,	10.3,	0.12,	0.0,	0.87,	0.06,	HeaderDataClassification-0
8,	2,	22,	0.95,	0.04,	0.0,	9.96,	0.12,	0.0,	1.0,	0.0,	HeaderDataClassification-1
8,	6,	53,	0.52,	0.05,	0.0,	11.2,	0.12,	0.0,	0.87,	0.0,	HeaderDataClassification-0
8,	10,	82,	0.31,	0.03,	0.0,	11.3,	0.12,	0.0,	0.87,	0.0,	HeaderDataClassification-0
8,	14,	118,	0.27,	0.02,	0.0,	11.3,	0.12,	0.0,	0.87,	0.0,	HeaderDataClassification-0
6,	2,	16,	0.93,	0.06,	0.0,	9.96,	0.16,	0.0,	1.0,	0.0,	HeaderDataClassification-1
6,	5,	30,	0.3,	0.1,	0.06,	11.6,	0.16,	0.0,	0.83,	0.2,	HeaderDataClassification-0
4,	10,	40,	0.22,	0.02,	0.0,	12.8,	0.25,	0.0,	1.0,	0.0,	HeaderDataClassification-0
4,	13,	55,	0.16,	0.05,	0.05,	13.1,	0.25,	0.0,	0.75,	0.0,	HeaderDataClassification-0
4,	15,	61,	0.04,	0.04,	0.0,	13.2,	0.25,	0.0,	0.75,	0.0,	HeaderDataClassification-0
4,	17,	71,	0.08,	0.04,	0.01,	13.2,	0.25,	0.0,	0.75,	0.0,	HeaderDataClassification-0
14,	7,	110,	0.08,	0.76,	0.15,	9.96,	1.0,	0.0,	0.0,	0.0,	HeaderDataClassification-1
14,	10,	150,	0.26,	0.00,	0.0,	10.6,	0.07,	0.0,	1.0,	0.0,	HeaderDataClassification-0
14,	13,	182,	0.10,	0.01,	0.04,	10.7,	0.07,	0.0,	0.92,	0.0,	HeaderDataClassification-0
14,	15,	222,	0.17,	0.00,	0.0,	10.7,	0.07,	0.0,	1.0,	0.0,	HeaderDataClassification-0
14,	20,	281,	0.12,	0.01,	0.07,	10.7,	0.07,	0.0,	0.28,	0.0,	HeaderDataClassification-0
14,	23,	328,	0.10,	0.00,	0.03,	10.7,	0.07,	0.0,	0.92,	0.0,	HeaderDataClassification-0
12,	11,	134,	0.13,	0.64,	0.22,	9.96,	1.0,	0.0,	0.0,	0.11,	HeaderDataClassification-1
15,	12,	187,	0.08,	0.14,	0.04,	10.6,	0.06,	0.0,	0.0,	0.0,	HeaderDataClassification-0
15,	16,	249,	0.09,	0.09,	0.05,	10.6,	0.06,	0.0,	0.0,	0.0,	HeaderDataClassification-0
15,	20,	302,	0.05,	0.09,	0.02,	10.6,	0.06,	0.0,	0.0,	0.0,	HeaderDataClassification-0
15,	24,	368,	0.07,	0.05,	0.04,	10.6,	0.06,	0.0,	0.0,	0.0,	HeaderDataClassification-0
15,	29,	439,	0.07,	0.04,	0.04,	10.6,	0.06,	0.0,	0.0,	0.0,	HeaderDataClassification-0
15,	34,	511,	0.06,	0.04,	0.03,	10.6,	0.06,	0.0,	0.0,	0.0,	HeaderDataClassification-0
9,	18,	163,	0.00,	0.81,	0.17,	9.96,	1.0,	0.0,	0.0,	0.0,	HeaderDataClassification-1
9,	26,	235,	0.08,	0.07,	0.14,	11.0,	0.22,	0.0,	0.0,	0.0,	HeaderDataClassification-0
9,	33,	305,	0.06,	0.04,	0.11,	11.1,	0.22,	0.0,	0.0,	0.0,	HeaderDataClassification-0
9,	43,	390,	0.05,	0.07,	0.08,	11.2,	0.22,	0.0,	0.0,	0.05,	HeaderDataClassification-0
8,	57,	462,	0.04,	0.04,	0.06,	11.3,	0.12,	0.0,	0.0,	0.05,	HeaderDataClassification-0
44,	9,	423,	0.04,	0.80,	0.15,	9.95,	0.06,	0.0,	0.0,	0.0,	HeaderDataClassification-1
44,	14,	637,	0.23,	0.02,	0.08,	10.1,	0.06,	0.0,	0.52,	0.0,	HeaderDataClassification-0
44,	17,	780,	0.10,	0.03,	0.04,	10.1,	0.06,	0.0,	0.65,	0.0,	HeaderDataClassification-0
7,	8,	58,	0.0,	1.0,	0.0,	9.96,	1.0,	0.0,	0.0,	0.06,	HeaderDataClassification-1
8,	14,	117,	0.23,	0.07,	0.18,	11.2,	0.12,	0.0,	0.0,	0.0,	HeaderDataClassification-0
8,	22,	176,	0.15,	0.05,	0.12,	11.3,	0.12,	0.0,	0.0,	0.0,	HeaderDataClassification-0
13,	34,	450,	0.00,	0.84,	0.14,	9.96,	1.0,	0.0,	0.0,	0.03,	HeaderDataClassification-1
14,	40,	569,	0.06,	0.05,	0.08,	10.6,	0.14,	0.0,	0.0,	0.03,	HeaderDataClassification-0
13,	49,	645,	0.05,	0.02,	0.04,	10.7,	0.07,	0.0,	0.0,	0.03,	HeaderDataClassification-0
12,	11,	135,	0.06,	0.73,	0.2,	9.96,	1.0,	0.0,	0.0,	0.38,	HeaderDataClassification-1
27,	8,	235,	0.11,	0.22,	0.07,	10.3,	0.11,	0.0,	0.0,	0.31,	HeaderDataClassification-0
14,	19,	266,	0.0,	0.11,	0.0,	10.6,	0.14,	0.0,	0.0,	0.07,	HeaderDataClassification-0
12,	25,	303,	0.03,	0.05,	0.02,	10.8,	0.08,	0.0,	0.0,	0.04,	HeaderDataClassification-0
13,	25,	329,	0.0,	0.07,	0.0,	10.7,	0.07,	0.0,	0.0,	0.03,	HeaderDataClassification-0
14,	25,	360,	0.0,	0.08,	0.0,	10.7,	0.14,	0.0,	0.0,	0.03,	HeaderDataClassification-0
12,	12,	147,	0.0,	0.83,	0.16,	1.0,	0.08,	0.0,	0.08,	0.71,	HeaderDataClassification-1
2,	75,	151,	0.00,	0.0,	0.01,	1.5,	0.0,	0.0,	0.5,	0.33,	HeaderDataClassification-0
1,	153,	153,	0.0,	0.0,	0.01,	2.5,	0.0,	0.0,	0.0,	0.71,	HeaderDataClassification-0
6,	31,	191,	0.06,	0.02,	0.10,	1.41,	0.16,	0.0,	0.0,	0.0,	HeaderDataClassification-0
6,	36,	216,	0.06,	0.02,	0.02,	1.23,	0.16,	0.0,	0.83,	0.0,	HeaderDataClassification-0
15,	12,	181,	0.04,	0.67,	0.27,	1.0,	0.2,	0.06,	0.46,	0.5,	HeaderDataClassification-1
5,	41,	207,	0.03,	0.00,	0.07,	1.2,	0.0,	0.0,	0.4,	0.5,	HeaderDataClassification-0
1,	1,	1,	0.0,	0.0,	1.0,	1.0,	0.0,	0.0,	1.0,	0.0,	HeaderDataClassification-1
1,	2,	2,	0.0,	0.0,	0.5,	2.0,	0.0,	0.0,	1.0,	0.0,	HeaderDataClassification-0
1,	3,	3,	0.0,	0.0,	0.33,	3.0,	0.0,	0.0,	1.0,	0.0,	HeaderDataClassification-0
1,	4,	4,	0.0,	0.0,	0.25,	4.0,	0.0,	0.0,	1.0,	0.0,	HeaderDataClassification-0
